borough,bin_no,house_no,street_name,job_no,zip_code,job_start_date,owners_business_type,non-profit,latitude,longitude,point,in_nyc,in_borough,bct2020,total_complaints,closest_subway,closest_subway_line,subway_count_tenth_mi,subway_count_half_mi,subway_count_one_mi,subway_count_two_five_mi,hist_dist_name,in_hist_dist,closest_park,name_closest_park,park_count_tenth_mi,park_count_half_mi,park_count_one_mi,park_count_two_five_mi,pop_20,hhpop_20p,gq_20p,instgq_20p,avhhsz_20,popu18_20p,hsp_20p,wnh_20p,bnh_20p,anh_20p,onh_20p,nh2pl_20p,hunits_20,ochu_20p,vachu_20p
STATEN ISLAND,5026771,144,LAKE AVENUE,540178644,10303,2020-10-26,CORPORATION,N,40.633081,-74.151031,POINT (-74.151031 40.633081),1.0,STATEN ISLAND,5023900,73,4.221734895711993,SIR,0,0,0,0,none,0,0.2283441409842756,Richmond Terrace Park,0,3,11,49,3605,0.995,0.005,0.0,3.22,0.209,0.434,0.216,0.191,0.109,0.017,0.034,1179,0.946,0.054
STATEN ISLAND,5174646,146,LAKE AVENUE,540178653,10303,2020-10-26,CORPORATION,N,40.633043,-74.151038,POINT (-74.151038 40.633043),1.0,STATEN ISLAND,5023900,82,4.221868120603158,SIR,0,0,0,0,none,0,0.23011571669486897,Richmond Terrace Park,0,3,11,49,3605,0.995,0.005,0.0,3.22,0.209,0.434,0.216,0.191,0.109,0.017,0.034,1179,0.946,0.054
BRONX,2013898,111,EAST 183 STREET,220524127,10453,2019-03-14,INDIVIDUAL,N,40.857966,-73.90152,POINT (-73.90152 40.857966),1.0,BRONX,2023703,1769,0.12495589225071635,4,0,21,38,172,none,0,0.14734265552357872,Slattery Playground,0,22,82,323,5086,0.937,0.063,0.0,3.0,0.261,0.7490000000000001,0.0279999999999999,0.195,0.01,0.009,0.009,1644,0.967,0.033
BRONX,2130525,113,E 184 STREET,240294686,10468,2022-04-15,INDIVIDUAL,N,40.859823,-73.900313,POINT (-73.900313 40.859823),1.0,BRONX,2023703,1734,0.1679781039813823,B-D,0,17,34,162,none,0,0.1462086548381853,Slattery Playground,0,22,77,317,5086,0.937,0.063,0.0,3.0,0.261,0.7490000000000001,0.0279999999999999,0.195,0.01,0.009,0.009,1644,0.967,0.033
MANHATTAN,1090710,11,WEST 118TH STREET,121187982,10026,2018-12-10,CORPORATION,Y,40.80227,-73.946199,POINT (-73.946199 40.80227),1.0,MANHATTAN,1019000,1078,0.17927874134464414,2-3,0,15,43,211,none,0,0.0476816094221412,Walter Miller III Memorial Garden,2,36,114,294,3679,0.994,0.006,0.0,2.19,0.212,0.205,0.205,0.44,0.085,0.013,0.053,1765,0.945,0.055
MANHATTAN,1051432,11,WEST 116 ST,121204543,10026,2020-02-07,PARTNERSHIP,N,40.800912,-73.94702,POINT (-73.94702 40.800912),1.0,MANHATTAN,1019000,1577,0.1596638977305012,2-3,0,16,39,209,none,0,0.13378657103206815,Walter Miller III Memorial Garden,0,35,114,296,3679,0.994,0.006,0.0,2.19,0.212,0.205,0.205,0.44,0.085,0.013,0.053,1765,0.945,0.055
MANHATTAN,1089724,15,WEST 118TH STREET,121206417,10026,2021-08-11,CORPORATION,N,40.802308,-73.946286,POINT (-73.946286 40.802308),1.0,MANHATTAN,1019000,1030,0.17468861719308376,2-3,0,15,43,211,none,0,0.049407269115377364,Walter Miller III Memorial Garden,2,36,114,294,3679,0.994,0.006,0.0,2.19,0.212,0.205,0.205,0.44,0.085,0.013,0.053,1765,0.945,0.055
QUEENS,4541460,35-64,85TH STREET,420528147,11372,2019-05-07,PARTNERSHIP,N,40.751691,-73.881833,POINT (-73.881833 40.751691),1.0,QUEENS,4028100,417,0.30483168158216123,7,0,6,28,98,Jackson Heights Historic District,1,0.12850523439581782,Mall Thirty Four XXXIV,0,10,48,150,5991,1.0,0.0,0.0,2.5,0.16,0.5429999999999999,0.2319999999999999,0.019,0.173,0.006,0.026,2495,0.962,0.038
BRONX,2130546,972,WOODYCREST AVENUE,220645899,10452,2019-06-07,INDIVIDUAL,N,40.831986,-73.928483,POINT (-73.928483 40.831986),1.0,BRONX,2018900,592,0.3254693547823409,B -D-4,0,21,62,235,none,0,0.02352704577147682,Taqwa Community Farm,4,23,97,402,8360,0.95,0.05,0.011,2.64,0.242,0.659,0.027,0.281,0.008,0.01,0.016,3147,0.955,0.045
BRONX,2130514,990,WOODYCREST AVE,210180016,10452,2020-03-05,CORPORATION,Y,40.832279,-73.928259,POINT (-73.928259 40.832279),1.0,BRONX,2018900,1149,0.3402539284342654,B -D-4,0,22,60,231,none,0,0.02417270284866941,Taqwa Community Farm,3,23,97,402,8360,0.95,0.05,0.011,2.64,0.242,0.659,0.027,0.281,0.008,0.01,0.016,3147,0.955,0.045
BRONX,2130588,1000,WOODYCREST AVE,210181738,10452,2021-02-05,CORPORATION,N,40.83271,-73.927926,POINT (-73.927926 40.83271),1.0,BRONX,2018900,1211,0.36390720767128626,B -D-4,0,21,58,229,none,0,0.03692657405038119,Taqwa Community Farm,3,25,98,405,8360,0.95,0.05,0.011,2.64,0.242,0.659,0.027,0.281,0.008,0.01,0.016,3147,0.955,0.045
BRONX,2130524,1009,NELSON AVENUE,210182121,10452,2021-06-29,CORPORATION,N,40.833078,-73.928518,POINT (-73.928518 40.833078),1.0,BRONX,2018900,936,0.3998369867076842,B -D-4,0,21,58,229,none,0,0.02659496183244777,Taqwa Community Farm,3,25,95,399,8360,0.95,0.05,0.011,2.64,0.242,0.659,0.027,0.281,0.008,0.01,0.016,3147,0.955,0.045
QUEENS,4172645,60-05,246 PLACE,421621365,11362,2018-10-19,INDIVIDUAL,N,40.757614,-73.731256,POINT (-73.731256 40.757614),1.0,QUEENS,4152901,54,4.291736672755728,F,0,0,0,0,none,0,0.14401446012529645,Challenge Playground,0,11,20,48,6382,1.0,0.0,0.0,2.49,0.171,0.099,0.298,0.031,0.5429999999999999,0.008,0.021,2681,0.954,0.046
QUEENS,4173071,247-05,CULLMAN AVENUE,421406598,11362,2018-06-25,INDIVIDUAL,N,40.753,-73.727539,POINT (-73.727539 40.753),1.0,QUEENS,4152901,17,4.189123723444491,F,0,0,0,0,none,0,0.061441925945034136,Grand Central Parkway,3,7,19,49,6382,1.0,0.0,0.0,2.49,0.171,0.099,0.298,0.031,0.5429999999999999,0.008,0.021,2681,0.954,0.046
QUEENS,4172648,246-16,60 AVE,421609094,11362,2018-08-15,INDIVIDUAL,N,40.757831,-73.73132,POINT (-73.73132 40.757831),1.0,QUEENS,4152901,51,4.301395335040757,F,0,0,0,0,none,0,0.15021159616170723,Challenge Playground,0,11,20,48,6382,1.0,0.0,0.0,2.49,0.171,0.099,0.298,0.031,0.5429999999999999,0.008,0.021,2681,0.954,0.046
QUEENS,4623679,60-14,MARATHON PKWY,440661482,11362,2021-06-21,INDIVIDUAL,N,40.758002,-73.730381,POINT (-73.730381 40.758002),1.0,QUEENS,4152901,40,4.34487629875339,F,0,0,0,0,none,0,0.10600734765140635,Challenge Playground,0,11,20,47,6382,1.0,0.0,0.0,2.49,0.171,0.099,0.298,0.031,0.5429999999999999,0.008,0.021,2681,0.954,0.046
QUEENS,4171758,57-27,246 PL,421800956,11362,2021-10-14,INDIVIDUAL,N,40.758126,-73.731994,POINT (-73.731994 40.758126),1.0,QUEENS,4152901,22,4.2935563463841415,F,0,0,0,0,none,0,0.15503350135418628,Douglaston Park Golf Course,0,10,21,48,6382,1.0,0.0,0.0,2.49,0.171,0.099,0.298,0.031,0.5429999999999999,0.008,0.021,2681,0.954,0.046
BRONX,2129445,186,E 205 STREET,220579666,10458,2019-02-20,INDIVIDUAL,N,40.875017,-73.884601,POINT (-73.884601 40.875017),1.0,BRONX,2041300,556,0.12584641834134871,B-D,0,14,25,116,none,0,0.06645262920078841,Mosholu Parkway,1,10,32,206,7781,0.974,0.026,0.0,2.56,0.2289999999999999,0.6759999999999999,0.11,0.15,0.037,0.01,0.018,3094,0.958,0.042
BRONX,2094743,3055,VALENTINE AVE,220446211,10458,2017-09-01,INDIVIDUAL,N,40.873917,-73.884932,POINT (-73.884932 40.873917),1.0,BRONX,2041300,684,0.08502948406111906,B-D,1,14,23,124,none,0,0.08567875466422359,Mosholu Parkway,1,9,33,215,7781,0.974,0.026,0.0,2.56,0.2289999999999999,0.6759999999999999,0.11,0.15,0.037,0.01,0.018,3094,0.958,0.042
BRONX,2130744,186,ST GEORGE'S CRESCENT,220600758,10458,2018-02-06,CORPORATION,N,40.876233,-73.884552,POINT (-73.884552 40.876233),1.0,BRONX,2041300,512,0.19269530271954446,B-D,0,14,24,112,none,0,0.0515751455405983,Mosholu Parkway,1,9,29,198,7781,0.974,0.026,0.0,2.56,0.2289999999999999,0.6759999999999999,0.11,0.15,0.037,0.01,0.018,3094,0.958,0.042
BRONX,2129326,150,VAN CORTLANDT AVENUE EAST,220561853,10458,2018-02-27,CORPORATION,N,40.87704,-73.884514,POINT (-73.884514 40.87704),1.0,BRONX,2041300,426,0.16930449783112494,4,0,14,24,108,none,0,0.02709696861814384,Mosholu Parkway,2,9,28,193,7781,0.974,0.026,0.0,2.56,0.2289999999999999,0.6759999999999999,0.11,0.15,0.037,0.01,0.018,3094,0.958,0.042
BRONX,2017370,170,E 206 STREET,220672733,10458,2019-09-09,INDIVIDUAL,N,40.875904,-73.88491,POINT (-73.88491 40.875904),1.0,BRONX,2041300,611,0.161815245950799,B-D,0,14,24,113,none,0,0.07667579231753704,Mosholu Parkway,1,9,30,202,7781,0.974,0.026,0.0,2.56,0.2289999999999999,0.6759999999999999,0.11,0.15,0.037,0.01,0.018,3094,0.958,0.042
BRONX,2017263,261,E 202 ST,210179965,10458,2020-12-04,CORPORATION,N,40.872791,-73.884688,POINT (-73.884688 40.872791),1.0,BRONX,2041300,701,0.13319957347029845,B-D,0,12,25,123,none,0,0.08549704647486535,Mosholu Playground,2,8,33,220,7781,0.974,0.026,0.0,2.56,0.2289999999999999,0.6759999999999999,0.11,0.15,0.037,0.01,0.018,3094,0.958,0.042
BRONX,2130667,234,EAST 203 STREET,220720049,10458,2021-04-27,CORPORATION,N,40.873657,-73.885352,POINT (-73.885352 40.873657),1.0,BRONX,2041300,760,0.0670942973758304,B-D,1,14,22,123,none,0,0.1105345751258326,Mosholu Parkway,0,9,33,215,7781,0.974,0.026,0.0,2.56,0.2289999999999999,0.6759999999999999,0.11,0.15,0.037,0.01,0.018,3094,0.958,0.042
BRONX,2017287,208,E MOSHOLU PKWY S,220711941,10458,2021-11-16,CORPORATION,N,40.873619,-73.883309,POINT (-73.883309 40.873619),1.0,BRONX,2041300,467,0.17674103484703693,B-D,0,14,27,121,none,0,0.0036947879173475427,Mosholu Parkway,2,9,31,216,7781,0.974,0.026,0.0,2.56,0.2289999999999999,0.6759999999999999,0.11,0.15,0.037,0.01,0.018,3094,0.958,0.042
BRONX,2001327,1228,WASHINGTON AV,220630066,10456,2019-03-14,INDIVIDUAL,N,40.83161,-73.906701,POINT (-73.906701 40.83161),1.0,BRONX,2014500,1107,0.6220795914925471,B-D,0,0,36,221,none,0,0.019454560094463266,Rev Lena Irons Unity Park,2,33,124,392,7055,0.922,0.078,0.034,2.79,0.293,0.516,0.016,0.44,0.002,0.006,0.019,2406,0.969,0.031
BRONX,2128701,1190,WASHINGTON AVENUE,210054778,10456,2017-06-22,CORPORATION,N,40.830686,-73.907222,POINT (-73.907222 40.830686),1.0,BRONX,2014500,1250,0.6232025323136331,B-D,0,0,38,218,none,0,0.021001339162103807,Rev Lena Irons Unity Park,3,32,119,393,7055,0.922,0.078,0.034,2.79,0.293,0.516,0.016,0.44,0.002,0.006,0.019,2406,0.969,0.031
BRONX,2129503,1193,FULTON AVENUE,220152698,10456,2017-10-27,PARTNERSHIP,N,40.829992,-73.904943,POINT (-73.904943 40.829992),1.0,BRONX,2014500,1203,0.7137394896857301,2-5,0,0,32,212,none,0,0.0218358711498447,Genesis Park Community Garden,4,32,118,389,7055,0.922,0.078,0.034,2.79,0.293,0.516,0.016,0.44,0.002,0.006,0.019,2406,0.969,0.031
BRONX,2129140,3500,PARK AVENUE,220152910,10456,2018-04-27,CORPORATION,Y,40.831359,-73.908259,POINT (-73.908259 40.831359),1.0,BRONX,2014500,985,0.550037030321378,B-D,0,0,40,222,none,0,0.033930226016204476,Morgan Playground,2,34,121,396,7055,0.922,0.078,0.034,2.79,0.293,0.516,0.016,0.44,0.002,0.006,0.019,2406,0.969,0.031
BRONX,2130365,1215,FULTON AVE,220672742,10456,2020-06-26,PARTNERSHIP,N,40.830338,-73.904712,POINT (-73.904712 40.830338),1.0,BRONX,2014500,1227,0.7012278102355931,2-5,0,0,31,210,none,0,0.03281655129718505,Genesis Park Community Garden,4,32,120,387,7055,0.922,0.078,0.034,2.79,0.293,0.516,0.016,0.44,0.002,0.006,0.019,2406,0.969,0.031
BRONX,2130695,1185,WASHINGTON AVE,220732580,10456,2021-08-12,CORPORATION,N,40.83062,-73.90728,POINT (-73.90728 40.83062),1.0,BRONX,2014500,1269,0.6225977387836246,B-D,0,0,38,218,none,0,0.025785635571068388,Rev Lena Irons Unity Park,3,32,120,393,7055,0.922,0.078,0.034,2.79,0.293,0.516,0.016,0.44,0.002,0.006,0.019,2406,0.969,0.031
MANHATTAN,1091633,650,EAST 6TH STREET,122661663,10009,2019-09-16,PARTNERSHIP,N,40.723627,-73.979591,POINT (-73.979591 40.723627),1.0,MANHATTAN,1002601,924,0.5138408137345725,F,0,0,59,544,none,0,0.04676383233961293,Lower East Side Ecology Center,13,55,96,374,3609,0.953,0.047,0.0,2.2,0.135,0.401,0.311,0.111,0.139,0.0069999999999999,0.031,1638,0.957,0.043
BROOKLYN,3426146,2760,WEST 33RD STREET,321383533,11224,2019-01-11,CORPORATION,N,40.57806,-74.000187,POINT (-74.000187 40.57806),1.0,BROOKLYN,3033000,1198,1.0677052459344687,D-F-N-Q,0,0,0,56,none,0,0.13280528760997026,Kaiser Park,0,10,19,55,4423,1.0,0.0,0.0,2.58,0.263,0.27,0.175,0.44,0.068,0.012,0.036,1773,0.966,0.034
QUEENS,4618923,91-30,184 STREET,421667324,11423,2019-05-06,INDIVIDUAL,N,40.709685,-73.776288,POINT (-73.776288 40.709685),1.0,QUEENS,4047000,323,0.4109718973683045,F,0,13,20,55,none,0,0.17438143918922383,Peters Field,0,4,18,92,3343,0.994,0.006,0.0,3.65,0.182,0.2269999999999999,0.016,0.098,0.433,0.14,0.086,958,0.95,0.05
QUEENS,4211911,91-28,184 STREET,421667342,11423,2019-05-06,INDIVIDUAL,N,40.709696,-73.776295,POINT (-73.776295 40.709696),1.0,QUEENS,4047000,323,0.41019905745566576,F,0,13,20,55,none,0,0.17509176073733065,Peters Field,0,4,18,92,3343,0.994,0.006,0.0,3.65,0.182,0.2269999999999999,0.016,0.098,0.433,0.14,0.086,958,0.95,0.05
QUEENS,4616892,182-02,91 AVENUE,421523747,11423,2018-02-22,INDIVIDUAL,N,40.709976,-73.77927,POINT (-73.77927 40.709976),1.0,QUEENS,4047000,250,0.27349479273498417,F,0,16,24,55,none,0,0.1230998559624544,Harvard Playground,0,7,17,93,3343,0.994,0.006,0.0,3.65,0.182,0.2269999999999999,0.016,0.098,0.433,0.14,0.086,958,0.95,0.05
QUEENS,4211817,182-04,91 AVENUE,421523756,11423,2018-03-08,INDIVIDUAL,N,40.709984,-73.779216,POINT (-73.779216 40.709984),1.0,QUEENS,4047000,244,0.27496018686691875,F,0,16,24,55,none,0,0.12594361929143735,Harvard Playground,0,7,17,93,3343,0.994,0.006,0.0,3.65,0.182,0.2269999999999999,0.016,0.098,0.433,0.14,0.086,958,0.95,0.05
QUEENS,4212124,90-61,185 STREET,440663818,11423,2021-11-09,INDIVIDUAL,N,40.710538,-73.774597,POINT (-73.774597 40.710538),1.0,QUEENS,4047000,153,0.4595023434807026,F,0,5,16,53,none,0,0.1732614227373072,Hollis Veterans Square,0,4,18,93,3343,0.994,0.006,0.0,3.65,0.182,0.2269999999999999,0.016,0.098,0.433,0.14,0.086,958,0.95,0.05
BROOKLYN,3427217,5,MERIT CT,321617871,11229,2019-01-11,INDIVIDUAL,N,40.587857,-73.926761,POINT (-73.926761 40.587857),1.0,BROOKLYN,3062800,36,1.522792589692748,B-Q,0,0,0,20,none,0,0.16802764563539496,Belt Parkway/Shore Parkway,0,2,9,52,5222,0.999,0.001,0.0,2.81,0.201,0.11,0.74,0.008,0.119,0.005,0.018,2027,0.915,0.085
BROOKLYN,3248974,19,NOVA COURT,320881890,11229,2016-08-12,INDIVIDUAL,N,40.587211,-73.924569,POINT (-73.924569 40.587211),1.0,BROOKLYN,3062800,72,1.6437759719628642,B-Q,0,0,0,15,none,0,0.13606999686813656,Marine Park,0,2,9,50,5222,0.999,0.001,0.0,2.81,0.201,0.11,0.74,0.008,0.119,0.005,0.018,2027,0.915,0.085
BROOKLYN,3426686,67,ABBEY COURT,320909807,11229,2016-08-15,CORPORATION,N,40.589174,-73.921762,POINT (-73.921762 40.589174),1.0,BROOKLYN,3062800,70,1.8045072904741364,B-Q,0,0,0,15,none,0,0.034992102628483186,Marine Park,1,2,6,47,5222,0.999,0.001,0.0,2.81,0.201,0.11,0.74,0.008,0.119,0.005,0.018,2027,0.915,0.085
BROOKLYN,3426807,39,SEBA AVE,332119023,11229,2016-09-22,INDIVIDUAL,N,40.587663,-73.923175,POINT (-73.923175 40.587663),1.0,BROOKLYN,3062800,73,1.7212271868476006,B-Q,0,0,0,15,none,0,0.14771457046635666,Marine Park,0,2,6,47,5222,0.999,0.001,0.0,2.81,0.201,0.11,0.74,0.008,0.119,0.005,0.018,2027,0.915,0.085
BROOKLYN,3421665,24,FRANK COURT,321196068,11229,2016-12-15,INDIVIDUAL,N,40.58705,-73.921977,POINT (-73.921977 40.58705),1.0,BROOKLYN,3062800,56,1.787532665855498,B-Q,0,0,0,12,none,0,0.123712188239585,Marine Park,0,2,6,46,5222,0.999,0.001,0.0,2.81,0.201,0.11,0.74,0.008,0.119,0.005,0.018,2027,0.915,0.085
BROOKLYN,3421669,78,FLORENCE AVE,321197646,11229,2017-01-06,INDIVIDUAL,N,40.591674,-73.925179,POINT (-73.925179 40.591674),1.0,BROOKLYN,3062800,85,1.6412188950377702,B-Q,0,0,0,15,none,0,0.05794785426563738,Marine Park,1,2,9,53,5222,0.999,0.001,0.0,2.81,0.201,0.11,0.74,0.008,0.119,0.005,0.018,2027,0.915,0.085
BROOKLYN,3249717,120,HYMAN COURT,321183811,11229,2017-01-10,INDIVIDUAL,N,40.589256,-73.925982,POINT (-73.925982 40.589256),1.0,BROOKLYN,3062800,56,1.5719002542146983,B-Q,0,0,0,17,none,0,0.1852606447649317,Marine Park,0,2,9,52,5222,0.999,0.001,0.0,2.81,0.201,0.11,0.74,0.008,0.119,0.005,0.018,2027,0.915,0.085
BROOKLYN,3421968,8,FRANK COURT,321183893,11229,2017-01-11,INDIVIDUAL,N,40.586305,-73.921153,POINT (-73.921153 40.586305),1.0,BROOKLYN,3062800,53,1.8345660708721612,B-Q,0,0,0,12,none,0,0.08198273632423216,Marine Park,1,2,5,46,5222,0.999,0.001,0.0,2.81,0.201,0.11,0.74,0.008,0.119,0.005,0.018,2027,0.915,0.085
BROOKLYN,3249163,43,BARTLETT PLACE,321185123,11229,2017-01-27,INDIVIDUAL,N,40.589424,-73.926104,POINT (-73.926104 40.589424),1.0,BROOKLYN,3062800,47,1.5663289881146207,B-Q,0,0,0,17,none,0,0.18288615078361947,Marine Park,0,2,9,52,5222,0.999,0.001,0.0,2.81,0.201,0.11,0.74,0.008,0.119,0.005,0.018,2027,0.915,0.085
BROOKLYN,3421664,64,CANTON COURT,321196095,11229,2017-02-07,INDIVIDUAL,N,40.588782,-73.922346,POINT (-73.922346 40.588782),1.0,BROOKLYN,3062800,71,1.7702606386251882,B-Q,0,0,0,15,none,0,0.07214935237797913,Marine Park,1,2,6,47,5222,0.999,0.001,0.0,2.81,0.201,0.11,0.74,0.008,0.119,0.005,0.018,2027,0.915,0.085
BROOKLYN,3426043,15,BARTLETT PLACE,321185338,11229,2017-02-08,INDIVIDUAL,N,40.588799,-73.927077,POINT (-73.927077 40.588799),1.0,BROOKLYN,3062800,48,1.5086893694347898,B-Q,0,0,0,19,none,0,0.21211241764002542,Belt Parkway/Shore Parkway,0,2,10,53,5222,0.999,0.001,0.0,2.81,0.201,0.11,0.74,0.008,0.119,0.005,0.018,2027,0.915,0.085
BROOKLYN,3249540,51,DARE CT,321185702,11229,2017-02-14,INDIVIDUAL,N,40.58845,-73.922519,POINT (-73.922519 40.58845),1.0,BROOKLYN,3062800,70,1.7593732752248052,B-Q,0,0,0,15,none,0,0.09191358296996867,Marine Park,1,2,6,47,5222,0.999,0.001,0.0,2.81,0.201,0.11,0.74,0.008,0.119,0.005,0.018,2027,0.915,0.085
BROOKLYN,3249672,119,EATON COURT,321196380,11229,2017-03-03,INDIVIDUAL,N,40.590024,-73.924796,POINT (-73.924796 40.590024),1.0,BROOKLYN,3062800,69,1.64320093570078,B-Q,0,0,0,15,none,0,0.11094004073752357,Marine Park,0,2,9,51,5222,0.999,0.001,0.0,2.81,0.201,0.11,0.74,0.008,0.119,0.005,0.018,2027,0.915,0.085
BROOKLYN,3249760,85,BARTLETT PLACE,321197637,11229,2017-03-09,INDIVIDUAL,N,40.5904,-73.924601,POINT (-73.924601 40.5904),1.0,BROOKLYN,3062800,69,1.6574467742361876,B-Q,0,0,0,15,none,0,0.08859022007133506,Marine Park,1,2,9,50,5222,0.999,0.001,0.0,2.81,0.201,0.11,0.74,0.008,0.119,0.005,0.018,2027,0.915,0.085
BROOKLYN,3248856,7,LOIS AVE,321185347,11229,2017-03-28,INDIVIDUAL,N,40.586334,-73.922284,POINT (-73.922284 40.586334),1.0,BROOKLYN,3062800,48,1.771839887464209,B-Q,0,0,0,12,none,0,0.0851275110425012,Marine Park,1,2,6,46,5222,0.999,0.001,0.0,2.81,0.201,0.11,0.74,0.008,0.119,0.005,0.018,2027,0.915,0.085
BROOKLYN,3249748,67,GOTHAM AVE,321196406,11229,2017-03-30,INDIVIDUAL,N,40.591122,-73.925227,POINT (-73.925227 40.591122),1.0,BROOKLYN,3062800,65,1.6312481979976503,B-Q,0,0,0,15,none,0,0.08208676643274525,Marine Park,1,2,9,52,5222,0.999,0.001,0.0,2.81,0.201,0.11,0.74,0.008,0.119,0.005,0.018,2027,0.915,0.085
BROOKLYN,3249944,28,ASTER COURT,321185864,11229,2017-04-26,INDIVIDUAL,N,40.593055,-73.92615,POINT (-73.92615 40.593055),1.0,BROOKLYN,3062800,80,1.6117221269171738,B-Q,0,0,0,15,none,0,0.037269014215107144,Marine Park,1,2,10,56,5222,0.999,0.001,0.0,2.81,0.201,0.11,0.74,0.008,0.119,0.005,0.018,2027,0.915,0.085
BROOKLYN,3248697,22,ABBEY COURT,321187185,11229,2017-04-26,INDIVIDUAL,N,40.587139,-73.919471,POINT (-73.919471 40.587139),1.0,BROOKLYN,3062800,61,1.926380042481689,B-Q,0,0,0,12,none,0,0.03415653798885507,Marine Park,1,2,4,43,5222,0.999,0.001,0.0,2.81,0.201,0.11,0.74,0.008,0.119,0.005,0.018,2027,0.915,0.085
BROOKLYN,3249578,52,NOEL AVENUE,321189058,11229,2017-04-27,INDIVIDUAL,N,40.588157,-73.923797,POINT (-73.923797 40.588157),1.0,BROOKLYN,3062800,47,1.687696409444286,B-Q,0,0,0,15,none,0,0.15031434163975732,Marine Park,0,2,9,48,5222,0.999,0.001,0.0,2.81,0.201,0.11,0.74,0.008,0.119,0.005,0.018,2027,0.915,0.085
BROOKLYN,3249654,105,DARE COURT,321192669,11229,2017-04-28,CORPORATION,N,40.589724,-73.923943,POINT (-73.923943 40.589724),1.0,BROOKLYN,3062800,76,1.687713962301871,B-Q,0,0,0,15,none,0,0.09206298481928225,Marine Park,1,2,7,50,5222,0.999,0.001,0.0,2.81,0.201,0.11,0.74,0.008,0.119,0.005,0.018,2027,0.915,0.085
BROOKLYN,3249142,13,GOTHAM AVE,321196335,11229,2017-06-06,INDIVIDUAL,N,40.589502,-73.927727,POINT (-73.927727 40.589502),1.0,BROOKLYN,3062800,38,1.477443119011319,B-Q,0,0,0,21,none,0,0.23855771970426579,Belt Parkway/Shore Parkway,0,3,10,54,5222,0.999,0.001,0.0,2.81,0.201,0.11,0.74,0.008,0.119,0.005,0.018,2027,0.915,0.085
BROOKLYN,3249838,7,BEVY COURT,321183697,11229,2017-06-13,INDIVIDUAL,N,40.591965,-73.925611,POINT (-73.925611 40.591965),1.0,BROOKLYN,3062800,83,1.6220578456554868,B-Q,0,0,0,15,none,0,0.06186690483178722,Marine Park,1,2,9,54,5222,0.999,0.001,0.0,2.81,0.201,0.11,0.74,0.008,0.119,0.005,0.018,2027,0.915,0.085
BROOKLYN,3248848,26,HYMAN COURT,321196077,11229,2017-08-30,INDIVIDUAL,N,40.586977,-73.92359,POINT (-73.92359 40.586977),1.0,BROOKLYN,3062800,68,1.6981967165185816,B-Q,0,0,0,15,none,0,0.12196662092552017,Marine Park,0,2,9,47,5222,0.999,0.001,0.0,2.81,0.201,0.11,0.74,0.008,0.119,0.005,0.018,2027,0.915,0.085
BROOKLYN,3248800,9,FRANK COURT,321189067,11229,2017-08-01,INDIVIDUAL,N,40.58636,-73.921239,POINT (-73.921239 40.58636),1.0,BROOKLYN,3062800,56,1.8296468539655673,B-Q,0,0,0,12,none,0,0.0850982547615673,Marine Park,1,2,5,46,5222,0.999,0.001,0.0,2.81,0.201,0.11,0.74,0.008,0.119,0.005,0.018,2027,0.915,0.085
BROOKLYN,3421670,115,CANTON COURT,321185873,11229,2017-08-11,INDIVIDUAL,N,40.590276,-73.924036,POINT (-73.924036 40.590276),1.0,BROOKLYN,3062800,82,1.6872896000697093,B-Q,0,0,0,15,none,0,0.07305603392823862,Marine Park,1,2,7,50,5222,0.999,0.001,0.0,2.81,0.201,0.11,0.74,0.008,0.119,0.005,0.018,2027,0.915,0.085
BROOKLYN,3248772,11,DARE COURT,321189566,11229,2017-08-16,INDIVIDUAL,N,40.586574,-73.920436,POINT (-73.920436 40.586574),1.0,BROOKLYN,3062800,64,1.87361533369306,B-Q,0,0,0,12,none,0,0.09219874145771548,Marine Park,1,2,5,45,5222,0.999,0.001,0.0,2.81,0.201,0.11,0.74,0.008,0.119,0.005,0.018,2027,0.915,0.085
BROOKLYN,3256981,42,CYRUS AVE,321189012,11229,2017-09-12,INDIVIDUAL,N,40.589025,-73.924268,POINT (-73.924268 40.589025),1.0,BROOKLYN,3062800,61,1.6651801061003226,B-Q,0,0,0,15,none,0,0.13224688517417219,Marine Park,0,2,9,50,5222,0.999,0.001,0.0,2.81,0.201,0.11,0.74,0.008,0.119,0.005,0.018,2027,0.915,0.085
BROOKLYN,3248905,32,CYRUS AVE,321189708,11229,2017-09-15,INDIVIDUAL,N,40.588496,-73.925082,POINT (-73.925082 40.588496),1.0,BROOKLYN,3062800,66,1.6176609353980465,B-Q,0,0,0,15,none,0,0.18333281968795653,Marine Park,0,2,10,52,5222,0.999,0.001,0.0,2.81,0.201,0.11,0.74,0.008,0.119,0.005,0.018,2027,0.915,0.085
BROOKLYN,3248691,3082,GERRITSEN AVENUE,321196371,11229,2017-09-28,INDIVIDUAL,N,40.586861,-73.918485,POINT (-73.918485 40.586861),1.0,BROOKLYN,3062800,43,1.9812624520335298,B-Q,0,0,0,10,none,0,0.009546266639405082,Marine Park,1,2,4,42,5222,0.999,0.001,0.0,2.81,0.201,0.11,0.74,0.008,0.119,0.005,0.018,2027,0.915,0.085
