,longitude,latitude,point
2518,-74.1237773466627,40.62855042598952,POINT (-74.1237773466627 40.62855042598952)
2519,-74.15758819003518,40.58381151287784,POINT (-74.15758819003518 40.58381151287784)
2520,-74.16951250107998,40.57523691625654,POINT (-74.16951250107998 40.57523691625654)
2522,-74.19476443248061,40.51411018755435,POINT (-74.19476443248061 40.51411018755435)
2523,-74.11322810049126,40.61042123460147,POINT (-74.11322810049126 40.61042123460147)
2525,-74.11399648507103,40.62759648617917,POINT (-74.11399648507103 40.62759648617917)
2526,-74.25383117676033,40.50909063517928,POINT (-74.25383117676033 40.50909063517928)
2528,-74.25331746356117,40.5054409124018,POINT (-74.25331746356117 40.5054409124018)
2529,-74.09755868543208,40.60170294818938,POINT (-74.09755868543208 40.60170294818938)
2530,-74.1350789544717,40.60308044269953,POINT (-74.1350789544717 40.60308044269953)
2531,-74.12464029398242,40.54351207666924,POINT (-74.12464029398242 40.54351207666924)
2532,-74.12706773300873,40.62220120930998,POINT (-74.12706773300873 40.62220120930998)
2533,-74.06439038699627,40.608215112753655,POINT (-74.06439038699627 40.608215112753655)
2536,-74.2057075681286,40.53269369588297,POINT (-74.2057075681286 40.53269369588297)
2537,-74.18572811587134,40.542763480865325,POINT (-74.18572811587134 40.542763480865325)
2538,-74.14960960638687,40.59744400744623,POINT (-74.14960960638687 40.59744400744623)
2539,-74.22569800679659,40.53930550268894,POINT (-74.22569800679659 40.53930550268894)
2540,-74.13994470841891,40.63425755053731,POINT (-74.13994470841891 40.63425755053731)
2541,-74.1154693869738,40.567370945147125,POINT (-74.1154693869738 40.567370945147125)
2543,-74.0780393899483,40.61827468948597,POINT (-74.0780393899483 40.61827468948597)
2544,-74.09416039465391,40.57107783273881,POINT (-74.09416039465391 40.57107783273881)
2545,-74.18919706863392,40.61589342872126,POINT (-74.18919706863392 40.61589342872126)
2546,-74.22217219586412,40.53947106832064,POINT (-74.22217219586412 40.53947106832064)
2547,-74.09684026418367,40.59243506134616,POINT (-74.09684026418367 40.59243506134616)
2548,-74.18520002586803,40.627894461652886,POINT (-74.18520002586803 40.627894461652886)
2549,-74.17978595773259,40.54070836194116,POINT (-74.17978595773259 40.54070836194116)
2550,-74.15240190691522,40.60897615639155,POINT (-74.15240190691522 40.60897615639155)
2551,-74.1811190324283,40.55785697470576,POINT (-74.1811190324283 40.55785697470576)
2552,-74.15139231605579,40.61919642979778,POINT (-74.15139231605579 40.61919642979778)
2553,-74.20537689827923,40.54040037247262,POINT (-74.20537689827923 40.54040037247262)
2554,-74.15571289827429,40.59291075818415,POINT (-74.15571289827429 40.59291075818415)
2555,-74.20569328263974,40.56921598410887,POINT (-74.20569328263974 40.56921598410887)
2556,-74.13164349772119,40.554340565543775,POINT (-74.13164349772119 40.554340565543775)
2557,-74.13331385360314,40.57297725447061,POINT (-74.13331385360314 40.57297725447061)
2558,-74.14283196974209,40.54920953096422,POINT (-74.14283196974209 40.54920953096422)
2559,-74.24742520978621,40.50875711649539,POINT (-74.24742520978621 40.50875711649539)
2561,-74.20479485460231,40.56952154681514,POINT (-74.20479485460231 40.56952154681514)
2562,-74.21212793795918,40.52349135882384,POINT (-74.21212793795918 40.52349135882384)
2563,-74.08312799208201,40.644477970285486,POINT (-74.08312799208201 40.644477970285486)
2564,-74.12634508684518,40.55730075143205,POINT (-74.12634508684518 40.55730075143205)
2565,-74.09545446959461,40.61712491350183,POINT (-74.09545446959461 40.61712491350183)
2567,-74.09234701558917,40.61363051718333,POINT (-74.09234701558917 40.61363051718333)
2568,-74.0733888719223,40.62411104658735,POINT (-74.0733888719223 40.62411104658735)
2570,-74.16350254389522,40.62316132850667,POINT (-74.16350254389522 40.62316132850667)
2571,-74.16557489431013,40.578361721969,POINT (-74.16557489431013 40.578361721969)
2572,-74.16470541045268,40.55254170125028,POINT (-74.16470541045268 40.55254170125028)
2573,-74.17683198358161,40.57938206176647,POINT (-74.17683198358161 40.57938206176647)
2574,-74.09211145499668,40.57119215954584,POINT (-74.09211145499668 40.57119215954584)
2575,-74.1088052621858,40.64069011179432,POINT (-74.1088052621858 40.64069011179432)
2576,-74.12105867676352,40.57284617706335,POINT (-74.12105867676352 40.57284617706335)
2580,-74.187835170724,40.63909728039917,POINT (-74.187835170724 40.63909728039917)
2581,-74.22415994375697,40.55397019264293,POINT (-74.22415994375697 40.55397019264293)
2582,-74.19499032741642,40.51066659608337,POINT (-74.19499032741642 40.51066659608337)
2583,-74.12994725336698,40.60321541463677,POINT (-74.12994725336698 40.60321541463677)
2584,-74.07317626188748,40.61150829298138,POINT (-74.07317626188748 40.61150829298138)
2585,-74.10912768642639,40.63103658856652,POINT (-74.10912768642639 40.63103658856652)
2587,-74.1032435002388,40.611846120406696,POINT (-74.1032435002388 40.611846120406696)
2588,-74.20546066065718,40.51567878043856,POINT (-74.20546066065718 40.51567878043856)
2590,-74.17311758609513,40.62936503660076,POINT (-74.17311758609513 40.62936503660076)
2591,-74.1071591314739,40.630707886056605,POINT (-74.1071591314739 40.630707886056605)
2592,-74.07904328554946,40.63336209003534,POINT (-74.07904328554946 40.63336209003534)
2593,-74.11592507473156,40.55899748851315,POINT (-74.11592507473156 40.55899748851315)
2594,-74.19605705429649,40.59518012421209,POINT (-74.19605705429649 40.59518012421209)
2595,-74.21390616560235,40.52541257090621,POINT (-74.21390616560235 40.52541257090621)
2596,-74.2008602693702,40.54783271764665,POINT (-74.2008602693702 40.54783271764665)
2597,-74.13876523374181,40.64025577541938,POINT (-74.13876523374181 40.64025577541938)
2600,-74.05430918223199,40.60544969859853,POINT (-74.05430918223199 40.60544969859853)
2601,-74.20711183654899,40.57266263828388,POINT (-74.20711183654899 40.57266263828388)
2602,-74.14172658561712,40.54799926111794,POINT (-74.14172658561712 40.54799926111794)
2603,-74.10776538140804,40.5569996523296,POINT (-74.10776538140804 40.5569996523296)
2604,-74.06870434802978,40.590892848968295,POINT (-74.06870434802978 40.590892848968295)
2606,-74.20264796921226,40.58969595789107,POINT (-74.20264796921226 40.58969595789107)
2607,-74.09534033222373,40.58633813860108,POINT (-74.09534033222373 40.58633813860108)
2609,-74.18060927869254,40.61320349998753,POINT (-74.18060927869254 40.61320349998753)
2610,-74.0624403490174,40.59538066156786,POINT (-74.0624403490174 40.59538066156786)
2612,-74.20816876965306,40.56420108908369,POINT (-74.20816876965306 40.56420108908369)
2614,-74.11529533468641,40.62311216939423,POINT (-74.11529533468641 40.62311216939423)
2615,-74.1797237035724,40.565902369795154,POINT (-74.1797237035724 40.565902369795154)
2616,-74.14864468282703,40.6185165809198,POINT (-74.14864468282703 40.6185165809198)
2617,-74.19545593300887,40.54282620056805,POINT (-74.19545593300887 40.54282620056805)
2619,-74.18876257836389,40.60665188318121,POINT (-74.18876257836389 40.60665188318121)
2620,-74.11054920058713,40.59783914403839,POINT (-74.11054920058713 40.59783914403839)
2621,-74.09750229811888,40.56962415089236,POINT (-74.09750229811888 40.56962415089236)
2623,-74.11734952626641,40.606962480916366,POINT (-74.11734952626641 40.606962480916366)
2624,-74.19659847076083,40.612282067037775,POINT (-74.19659847076083 40.612282067037775)
2626,-74.22667694144039,40.55204141333846,POINT (-74.22667694144039 40.55204141333846)
2628,-74.1777113111123,40.54502634794664,POINT (-74.1777113111123 40.54502634794664)
2631,-74.23478599825955,40.54306828383534,POINT (-74.23478599825955 40.54306828383534)
2632,-74.16113190956031,40.63076419200768,POINT (-74.16113190956031 40.63076419200768)
2633,-74.16141553191724,40.618562079566736,POINT (-74.16141553191724 40.618562079566736)
2634,-74.19047596380115,40.59905491579477,POINT (-74.19047596380115 40.59905491579477)
2635,-74.06874931330466,40.58836479268693,POINT (-74.06874931330466 40.58836479268693)
2637,-74.19653429087437,40.517188762472365,POINT (-74.19653429087437 40.517188762472365)
2638,-74.11669720557056,40.57520915387289,POINT (-74.11669720557056 40.57520915387289)
2639,-74.11349314128974,40.56330374217504,POINT (-74.11349314128974 40.56330374217504)
2640,-74.17064879370135,40.55064132816573,POINT (-74.17064879370135 40.55064132816573)
2641,-74.12665267967886,40.57860793403082,POINT (-74.12665267967886 40.57860793403082)
2642,-74.10896583950186,40.60139490029075,POINT (-74.10896583950186 40.60139490029075)
2645,-74.1643296005098,40.60584845886577,POINT (-74.1643296005098 40.60584845886577)
2646,-74.14717652473753,40.53914864354736,POINT (-74.14717652473753 40.53914864354736)
2647,-74.09352154526091,40.592795808993145,POINT (-74.09352154526091 40.592795808993145)
2648,-74.24433609769632,40.50274320523408,POINT (-74.24433609769632 40.50274320523408)
2651,-74.13396636720643,40.62531011806693,POINT (-74.13396636720643 40.62531011806693)
2652,-74.1999685079646,40.518783753774045,POINT (-74.1999685079646 40.518783753774045)
2654,-74.11049476027097,40.63478856896439,POINT (-74.11049476027097 40.63478856896439)
2655,-74.07131482750667,40.60159912889697,POINT (-74.07131482750667 40.60159912889697)
2656,-74.21541344958389,40.50918944185403,POINT (-74.21541344958389 40.50918944185403)
2657,-74.18496517293134,40.635078555599314,POINT (-74.18496517293134 40.635078555599314)
2660,-74.23782667000815,40.520928534939685,POINT (-74.23782667000815 40.520928534939685)
2661,-74.05716161026601,40.598823996925645,POINT (-74.05716161026601 40.598823996925645)
2662,-74.19658173847625,40.529084248428816,POINT (-74.19658173847625 40.529084248428816)
2663,-74.22665286805785,40.54486563243281,POINT (-74.22665286805785 40.54486563243281)
2665,-74.14748061392697,40.56755475700861,POINT (-74.14748061392697 40.56755475700861)
2667,-74.17300828647336,40.535617706356255,POINT (-74.17300828647336 40.535617706356255)
2668,-74.12735097735191,40.58194051554225,POINT (-74.12735097735191 40.58194051554225)
2669,-74.13798004495855,40.63855183143607,POINT (-74.13798004495855 40.63855183143607)
2670,-74.15178158711879,40.55344580165309,POINT (-74.15178158711879 40.55344580165309)
2671,-74.0996185323777,40.60748204378576,POINT (-74.0996185323777 40.60748204378576)
2673,-74.23267555779334,40.53266887067514,POINT (-74.23267555779334 40.53266887067514)
2676,-74.18797441849739,40.53307247388089,POINT (-74.18797441849739 40.53307247388089)
2677,-74.10534198743497,40.59439444313581,POINT (-74.10534198743497 40.59439444313581)
2678,-74.14264291434694,40.63062223307363,POINT (-74.14264291434694 40.63062223307363)
2679,-74.08796759128877,40.608464936918885,POINT (-74.08796759128877 40.608464936918885)
2680,-74.08383066129848,40.644593357703535,POINT (-74.08383066129848 40.644593357703535)
2681,-74.13960308027254,40.54791573960634,POINT (-74.13960308027254 40.54791573960634)
2682,-74.20875768546807,40.54386646132085,POINT (-74.20875768546807 40.54386646132085)
2683,-74.08878864359968,40.61188641363215,POINT (-74.08878864359968 40.61188641363215)
2684,-74.23213769994189,40.526182126965935,POINT (-74.23213769994189 40.526182126965935)
2686,-74.1942218300346,40.58398628006396,POINT (-74.1942218300346 40.58398628006396)
2687,-74.15218484224613,40.61265773795443,POINT (-74.15218484224613 40.61265773795443)
2688,-74.22635094759025,40.53699938616175,POINT (-74.22635094759025 40.53699938616175)
2689,-74.18654088660978,40.52449514045673,POINT (-74.18654088660978 40.52449514045673)
2690,-74.18169081484591,40.6159727847726,POINT (-74.18169081484591 40.6159727847726)
2691,-74.1838186188016,40.62219817432728,POINT (-74.1838186188016 40.62219817432728)
2694,-74.10278107361488,40.559019695177525,POINT (-74.10278107361488 40.559019695177525)
2695,-74.19088945976371,40.634921635081696,POINT (-74.19088945976371 40.634921635081696)
2696,-74.13019068116265,40.63832376284044,POINT (-74.13019068116265 40.63832376284044)
2697,-74.1923785563937,40.63323836801407,POINT (-74.1923785563937 40.63323836801407)
2698,-74.13080410732822,40.59629941488141,POINT (-74.13080410732822 40.59629941488141)
2700,-74.19690185561932,40.55852184936162,POINT (-74.19690185561932 40.55852184936162)
2702,-74.07163493956216,40.60444686834595,POINT (-74.07163493956216 40.60444686834595)
2703,-74.19898591204378,40.59226754707842,POINT (-74.19898591204378 40.59226754707842)
2704,-74.1333139835601,40.5511591217378,POINT (-74.1333139835601 40.5511591217378)
2705,-74.11005713814565,40.59804700741146,POINT (-74.11005713814565 40.59804700741146)
2706,-74.14522419279935,40.610605114925775,POINT (-74.14522419279935 40.610605114925775)
2707,-74.07168374986873,40.587378353519206,POINT (-74.07168374986873 40.587378353519206)
2708,-74.18723233133016,40.531414758631286,POINT (-74.18723233133016 40.531414758631286)
2709,-74.14463501725284,40.5890040064269,POINT (-74.14463501725284 40.5890040064269)
2710,-74.12058750604761,40.5976574138033,POINT (-74.12058750604761 40.5976574138033)
2711,-74.15187359176407,40.55628283382152,POINT (-74.15187359176407 40.55628283382152)
2712,-74.24457573390042,40.516593798462175,POINT (-74.24457573390042 40.516593798462175)
2713,-74.14271922821636,40.56114897537631,POINT (-74.14271922821636 40.56114897537631)
2714,-74.16551187757125,40.64046720501123,POINT (-74.16551187757125 40.64046720501123)
2716,-74.22145583076069,40.54674226185582,POINT (-74.22145583076069 40.54674226185582)
2717,-74.1076107692936,40.56984871718646,POINT (-74.1076107692936 40.56984871718646)
2718,-74.16873606135327,40.53061286422858,POINT (-74.16873606135327 40.53061286422858)
2719,-74.0991077043538,40.570957665770415,POINT (-74.0991077043538 40.570957665770415)
2720,-74.08992719824333,40.60967770350253,POINT (-74.08992719824333 40.60967770350253)
2721,-74.19539790385379,40.51615315539299,POINT (-74.19539790385379 40.51615315539299)
2722,-74.16737672954449,40.634431468594784,POINT (-74.16737672954449 40.634431468594784)
2723,-74.11028195643998,40.62859615318919,POINT (-74.11028195643998 40.62859615318919)
2724,-74.10811713723334,40.63141180477618,POINT (-74.10811713723334 40.63141180477618)
2725,-74.15931861413493,40.62224049203599,POINT (-74.15931861413493 40.62224049203599)
2726,-74.13461444600995,40.600909961967766,POINT (-74.13461444600995 40.600909961967766)
2728,-74.21788981019193,40.536166826192186,POINT (-74.21788981019193 40.536166826192186)
2729,-74.09284153043765,40.58832422672732,POINT (-74.09284153043765 40.58832422672732)
2730,-74.17471453409374,40.62321064316156,POINT (-74.17471453409374 40.62321064316156)
2731,-74.11682501916178,40.561210955617724,POINT (-74.11682501916178 40.561210955617724)
2732,-74.20847702324409,40.51564350175401,POINT (-74.20847702324409 40.51564350175401)
2733,-74.07664780298506,40.60731885014921,POINT (-74.07664780298506 40.60731885014921)
2734,-74.13671384825832,40.64115779969675,POINT (-74.13671384825832 40.64115779969675)
2735,-74.09779186575273,40.58250181581796,POINT (-74.09779186575273 40.58250181581796)
2737,-74.23071734547936,40.55078111194173,POINT (-74.23071734547936 40.55078111194173)
2738,-74.16948674634786,40.6113941708664,POINT (-74.16948674634786 40.6113941708664)
2739,-74.19371830736624,40.59727822098138,POINT (-74.19371830736624 40.59727822098138)
2740,-74.10315072935302,40.55858072635472,POINT (-74.10315072935302 40.55858072635472)
2742,-74.07330976238225,40.6348283547208,POINT (-74.07330976238225 40.6348283547208)
2743,-74.1528619444,40.58282149166271,POINT (-74.1528619444 40.58282149166271)
2744,-74.23050577557069,40.53728292583797,POINT (-74.23050577557069 40.53728292583797)
2745,-74.1831886607353,40.61574813175509,POINT (-74.1831886607353 40.61574813175509)
2746,-74.158791635956,40.582939364199326,POINT (-74.158791635956 40.582939364199326)
2747,-74.12060812740116,40.56581113840184,POINT (-74.12060812740116 40.56581113840184)
2748,-74.20006730639857,40.58488087285862,POINT (-74.20006730639857 40.58488087285862)
2750,-74.10194752190415,40.58120367841552,POINT (-74.10194752190415 40.58120367841552)
2751,-74.16309551704167,40.55900849750577,POINT (-74.16309551704167 40.55900849750577)
2752,-74.15995293569785,40.61733051489598,POINT (-74.15995293569785 40.61733051489598)
